image_id,snr,clustering,background_color,fiber_color,num_fibers,filename,precision,recall,f1_score,accuracy,num_gt,num_pred
2603,7.971,9.0,188,133,36,snr7.971_cluster9_bg188_sn133_n36_image_2603.png,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6363636363636364,36,36
2655,3.817,5.0,110,64,53,snr3.817_cluster5_bg110_sn64_n53_image_2655.png,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.7966101694915254,53,53
3087,5.73,6.0,195,124,27,snr5.730_cluster6_bg195_sn124_n27_image_3087.png,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,27,27
3040,10.895,3.0,127,71,73,snr10.895_cluster3_bg127_sn71_n73_image_3040.png,0.9178082191780822,0.9178082191780822,0.9178082191780822,0.8481012658227848,73,73
2632,11.866,6.0,160,103,21,snr11.866_cluster6_bg160_sn103_n21_image_2632.png,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9090909090909091,21,21
2433,6.753,7.0,119,74,45,snr6.753_cluster7_bg119_sn74_n45_image_2433.png,0.8,0.8,0.8000000000000002,0.6666666666666666,45,45
2749,4.033,3.0,70,51,32,snr4.033_cluster3_bg70_sn51_n32_image_2749.png,0.90625,0.90625,0.90625,0.8285714285714286,32,32
2256,3.426,10.0,111,77,52,snr3.426_cluster10_bg111_sn77_n52_image_2256.png,0.6730769230769231,0.6730769230769231,0.6730769230769231,0.5072463768115942,52,52
2533,11.597,6.0,92,53,38,snr11.597_cluster6_bg92_sn53_n38_image_2533.png,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9487179487179487,38,38
2616,8.485,10.0,217,130,15,snr8.485_cluster10_bg217_sn130_n15_image_2616.png,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.875,15,15
2704,5.615,4.0,46,27,36,snr5.615_cluster4_bg46_sn27_n36_image_2704.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,36,36
2995,6.499,6.0,49,39,38,snr6.499_cluster6_bg49_sn39_n38_image_2995.png,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8095238095238095,38,38
2662,7.5,4.0,101,68,40,snr7.500_cluster4_bg101_sn68_n40_image_2662.png,0.975,0.975,0.975,0.9512195121951219,40,40
2245,7.551,9.0,145,93,72,snr7.551_cluster9_bg145_sn93_n72_image_2245.png,0.7361111111111112,0.7361111111111112,0.7361111111111113,0.5824175824175825,72,72
2201,5.944,8.0,185,121,31,snr5.944_cluster8_bg185_sn121_n31_image_2201.png,0.967741935483871,0.967741935483871,0.967741935483871,0.9375,31,31
2570,6.723,5.0,135,78,36,snr6.723_cluster5_bg135_sn78_n36_image_2570.png,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9459459459459459,36,36
2913,10.042,0.0,43,30,28,snr10.042_cluster0_bg43_sn30_n28_image_2913.png,1.0,1.0,1.0,1.0,28,28
3037,12.138,8.0,172,117,9,snr12.138_cluster8_bg172_sn117_n9_image_3037.png,1.0,1.0,1.0,1.0,9,9
2202,9.165,1.0,94,58,36,snr9.165_cluster1_bg94_sn58_n36_image_2202.png,1.0,1.0,1.0,1.0,36,36
2683,10.266,4.0,148,115,69,snr10.266_cluster4_bg148_sn115_n69_image_2683.png,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.8904109589041096,69,69
2387,9.543,9.0,92,66,67,snr9.543_cluster9_bg92_sn66_n67_image_2387.png,0.8208955223880597,0.8208955223880597,0.8208955223880597,0.6962025316455697,67,67
2279,11.471,2.0,125,69,54,snr11.471_cluster2_bg125_sn69_n54_image_2279.png,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9285714285714286,54,54
2837,8.99,6.0,152,98,58,snr8.990_cluster6_bg152_sn98_n58_image_2837.png,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.6571428571428571,58,58
2415,6.953,4.0,163,117,75,snr6.953_cluster4_bg163_sn117_n75_image_2415.png,0.88,0.88,0.88,0.7857142857142857,75,75
2787,9.872,3.0,215,143,35,snr9.872_cluster3_bg215_sn143_n35_image_2787.png,1.0,1.0,1.0,1.0,35,35
2217,9.089,9.0,160,105,42,snr9.089_cluster9_bg160_sn105_n42_image_2217.png,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8260869565217391,42,42
2289,3.178,4.0,67,50,36,snr3.178_cluster4_bg67_sn50_n36_image_2289.png,1.0,1.0,1.0,1.0,36,36
2270,10.952,5.0,168,127,52,snr10.952_cluster5_bg168_sn127_n52_image_2270.png,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9259259259259259,52,52
2251,2.692,5.0,94,54,49,snr2.692_cluster5_bg94_sn54_n49_image_2251.png,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.6896551724137931,49,49
2888,8.884,1.0,150,86,35,snr8.884_cluster1_bg150_sn86_n35_image_2888.png,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.7948717948717948,35,35
2240,5.262,10.0,102,66,16,snr5.262_cluster10_bg102_sn66_n16_image_2240.png,0.875,0.875,0.875,0.7777777777777778,16,16
2488,11.75,1.0,71,45,9,snr11.750_cluster1_bg71_sn45_n9_image_2488.png,1.0,1.0,1.0,1.0,9,9
3013,7.035,4.0,179,127,25,snr7.035_cluster4_bg179_sn127_n25_image_3013.png,1.0,1.0,1.0,1.0,25,25
2849,8.698,5.0,129,106,31,snr8.698_cluster5_bg129_sn106_n31_image_2849.png,1.0,1.0,1.0,1.0,31,31
2238,12.172,7.0,76,44,21,snr12.172_cluster7_bg76_sn44_n21_image_2238.png,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8260869565217391,21,21
2338,11.918,1.0,132,86,36,snr11.918_cluster1_bg132_sn86_n36_image_2338.png,1.0,1.0,1.0,1.0,36,36
2590,7.209,5.0,195,132,28,snr7.209_cluster5_bg195_sn132_n28_image_2590.png,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9310344827586207,28,28
2271,10.822,7.0,57,38,33,snr10.822_cluster7_bg57_sn38_n33_image_2271.png,1.0,1.0,1.0,1.0,33,33
2367,8.208,4.0,61,33,71,snr8.208_cluster4_bg61_sn33_n71_image_2367.png,0.8732394366197183,0.8732394366197183,0.8732394366197183,0.775,71,71
2257,6.705,0.0,197,129,32,snr6.705_cluster0_bg197_sn129_n32_image_2257.png,1.0,1.0,1.0,1.0,32,32
2613,8.865,8.0,61,34,37,snr8.865_cluster8_bg61_sn34_n37_image_2613.png,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.5416666666666666,37,37
2982,7.745,8.0,212,154,39,snr7.745_cluster8_bg212_sn154_n39_image_2982.png,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.95,39,39
2366,10.177,2.0,139,90,70,snr10.177_cluster2_bg139_sn90_n70_image_2366.png,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8918918918918919,70,70
2654,11.496,1.0,76,53,58,snr11.496_cluster1_bg76_sn53_n58_image_2654.png,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9661016949152542,58,58
2355,5.47,9.0,211,159,45,snr5.470_cluster9_bg211_sn159_n45_image_2355.png,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.5517241379310345,45,45
2212,10.464,8.0,166,137,54,snr10.464_cluster8_bg166_sn137_n54_image_2212.png,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.44,54,54
2541,6.421,10.0,110,73,49,snr6.421_cluster10_bg110_sn73_n49_image_2541.png,0.5918367346938775,0.5918367346938775,0.5918367346938775,0.42028985507246375,49,49
3188,4.427,9.0,58,42,50,snr4.427_cluster9_bg58_sn42_n50_image_3188.png,0.8,0.8,0.8000000000000002,0.6666666666666666,50,50
2478,7.483,9.0,72,55,33,snr7.483_cluster9_bg72_sn55_n33_image_2478.png,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8333333333333334,33,33
2735,7.655,9.0,196,143,21,snr7.655_cluster9_bg196_sn143_n21_image_2735.png,1.0,1.0,1.0,1.0,21,21
3111,3.475,3.0,90,73,23,snr3.475_cluster3_bg90_sn73_n23_image_3111.png,1.0,1.0,1.0,1.0,23,23
3133,5.428,3.0,74,42,43,snr5.428_cluster3_bg74_sn42_n43_image_3133.png,1.0,1.0,1.0,1.0,43,43
2269,10.67,0.0,77,49,53,snr10.670_cluster0_bg77_sn49_n53_image_2269.png,1.0,1.0,1.0,1.0,53,53
3091,9.131,4.0,172,140,59,snr9.131_cluster4_bg172_sn140_n59_image_3091.png,0.9152542372881356,0.9152542372881356,0.9152542372881356,0.84375,59,59
2777,9.373,9.0,95,55,49,snr9.373_cluster9_bg95_sn55_n49_image_2777.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,49,49
3086,6.514,5.0,54,41,68,snr6.514_cluster5_bg54_sn41_n68_image_3086.png,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7894736842105263,68,68
2916,8.428,10.0,77,55,54,snr8.428_cluster10_bg77_sn55_n54_image_2916.png,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.4594594594594595,54,54
2371,9.805,1.0,135,76,41,snr9.805_cluster1_bg135_sn76_n41_image_2371.png,0.975609756097561,0.975609756097561,0.975609756097561,0.9523809523809523,41,41
3172,7.02,8.0,113,72,71,snr7.020_cluster8_bg113_sn72_n71_image_3172.png,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.7108433734939759,71,71
2484,3.97,3.0,100,82,38,snr3.970_cluster3_bg100_sn82_n38_image_2484.png,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9,38,38
2557,9.155,8.0,121,95,29,snr9.155_cluster8_bg121_sn95_n29_image_2557.png,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.7575757575757576,29,29
2950,11.25,0.0,118,87,54,snr11.250_cluster0_bg118_sn87_n54_image_2950.png,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8947368421052632,54,54
2569,5.621,2.0,199,155,26,snr5.621_cluster2_bg199_sn155_n26_image_2569.png,1.0,1.0,1.0,1.0,26,26
2401,3.919,1.0,63,37,19,snr3.919_cluster1_bg63_sn37_n19_image_2401.png,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9,19,19
2310,5.668,7.0,114,81,26,snr5.668_cluster7_bg114_sn81_n26_image_2310.png,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7931034482758621,26,26
2764,7.612,10.0,55,44,28,snr7.612_cluster10_bg55_sn44_n28_image_2764.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,28,28
2800,9.647,5.0,158,130,28,snr9.647_cluster5_bg158_sn130_n28_image_2800.png,1.0,1.0,1.0,1.0,28,28
2276,5.159,1.0,126,83,37,snr5.159_cluster1_bg126_sn83_n37_image_2276.png,1.0,1.0,1.0,1.0,37,37
2490,3.639,5.0,135,105,77,snr3.639_cluster5_bg135_sn105_n77_image_2490.png,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.5247524752475248,77,77
2244,7.488,0.0,193,111,40,snr7.488_cluster0_bg193_sn111_n40_image_2244.png,1.0,1.0,1.0,1.0,40,40
2381,7.728,5.0,219,143,32,snr7.728_cluster5_bg219_sn143_n32_image_2381.png,1.0,1.0,1.0,1.0,32,32
2944,8.624,9.0,50,41,35,snr8.624_cluster9_bg50_sn41_n35_image_2944.png,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,35,35
2410,11.506,7.0,90,73,16,snr11.506_cluster7_bg90_sn73_n16_image_2410.png,0.9375,0.9375,0.9375,0.8823529411764706,16,16
2368,5.684,6.0,197,114,43,snr5.684_cluster6_bg197_sn114_n43_image_2368.png,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9545454545454546,43,43
3011,9.382,5.0,68,55,29,snr9.382_cluster5_bg68_sn55_n29_image_3011.png,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.8709677419354839,29,29
2395,8.548,5.0,92,59,57,snr8.548_cluster5_bg92_sn59_n57_image_2395.png,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7272727272727273,57,57
2902,4.618,8.0,42,28,26,snr4.618_cluster8_bg42_sn28_n26_image_2902.png,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7931034482758621,26,26
2386,10.022,7.0,136,90,52,snr10.022_cluster7_bg136_sn90_n52_image_2386.png,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7931034482758621,52,52
2215,5.588,1.0,86,70,27,snr5.588_cluster1_bg86_sn70_n27_image_2215.png,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9285714285714286,27,27
2805,9.42,4.0,195,112,30,snr9.420_cluster4_bg195_sn112_n30_image_2805.png,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9354838709677419,30,30
2537,12.267,10.0,216,137,49,snr12.267_cluster10_bg216_sn137_n49_image_2537.png,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.8490566037735849,49,49
2498,3.504,0.0,157,96,36,snr3.504_cluster0_bg157_sn96_n36_image_2498.png,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9459459459459459,36,36
2717,3.92,6.0,195,128,43,snr3.920_cluster6_bg195_sn128_n43_image_2717.png,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.7916666666666666,43,43
2492,7.665,3.0,130,79,36,snr7.665_cluster3_bg130_sn79_n36_image_2492.png,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8947368421052632,36,36
2863,5.811,0.0,68,49,30,snr5.811_cluster0_bg68_sn49_n30_image_2863.png,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9354838709677419,30,30
2867,7.865,1.0,161,93,28,snr7.865_cluster1_bg161_sn93_n28_image_2867.png,1.0,1.0,1.0,1.0,28,28
3102,6.084,5.0,159,118,44,snr6.084_cluster5_bg159_sn118_n44_image_3102.png,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.76,44,44
2893,5.259,4.0,130,76,33,snr5.259_cluster4_bg130_sn76_n33_image_2893.png,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9411764705882353,33,33
2729,8.162,9.0,103,68,56,snr8.162_cluster9_bg103_sn68_n56_image_2729.png,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.6716417910447762,56,56
2380,4.267,3.0,151,107,39,snr4.267_cluster3_bg151_sn107_n39_image_2380.png,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.95,39,39
2998,3.069,6.0,41,26,60,snr3.069_cluster6_bg41_sn26_n60_image_2998.png,0.8,0.8,0.8000000000000002,0.6666666666666666,60,60
2850,4.369,7.0,189,127,51,snr4.369_cluster7_bg189_sn127_n51_image_2850.png,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7894736842105263,51,51
2915,10.937,6.0,91,58,57,snr10.937_cluster6_bg91_sn58_n57_image_2915.png,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.7538461538461538,57,57
3096,4.847,4.0,198,152,22,snr4.847_cluster4_bg198_sn152_n22_image_3096.png,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9130434782608695,22,22
2497,5.468,3.0,42,27,48,snr5.468_cluster3_bg42_sn27_n48_image_2497.png,0.9375,0.9375,0.9375,0.8823529411764706,48,48
2959,10.97,6.0,166,122,24,snr10.970_cluster6_bg166_sn122_n24_image_2959.png,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.92,24,24
3077,9.684,4.0,184,128,36,snr9.684_cluster4_bg184_sn128_n36_image_3077.png,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9459459459459459,36,36
2979,11.09,4.0,181,109,42,snr11.090_cluster4_bg181_sn109_n42_image_2979.png,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8666666666666667,42,42
3131,12.338,10.0,43,31,71,snr12.338_cluster10_bg43_sn31_n71_image_3131.png,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.42,71,71
2747,3.356,9.0,56,34,20,snr3.356_cluster9_bg56_sn34_n20_image_2747.png,1.0,1.0,1.0,1.0,20,20
3162,5.121,10.0,158,107,58,snr5.121_cluster10_bg158_sn107_n58_image_3162.png,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.5263157894736842,58,58
2218,4.584,5.0,184,145,30,snr4.584_cluster5_bg184_sn145_n30_image_2218.png,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.7647058823529411,30,30
2953,10.087,3.0,184,124,40,snr10.087_cluster3_bg184_sn124_n40_image_2953.png,1.0,1.0,1.0,1.0,40,40
2760,2.932,6.0,77,62,46,snr2.932_cluster6_bg77_sn62_n46_image_2760.png,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7692307692307693,46,46
2530,7.796,6.0,137,79,50,snr7.796_cluster6_bg137_sn79_n50_image_2530.png,0.82,0.82,0.82,0.6949152542372882,50,50
2420,9.401,8.0,44,35,56,snr9.401_cluster8_bg44_sn35_n56_image_2420.png,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.4177215189873418,56,56
2298,9.37,9.0,87,64,48,snr9.370_cluster9_bg87_sn64_n48_image_2298.png,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.43283582089552236,48,48
3147,8.218,8.0,68,51,60,snr8.218_cluster8_bg68_sn51_n60_image_3147.png,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.36363636363636365,60,60
2922,6.619,7.0,121,71,17,snr6.619_cluster7_bg121_sn71_n17_image_2922.png,1.0,1.0,1.0,1.0,17,17
2644,12.144,5.0,73,40,52,snr12.144_cluster5_bg73_sn40_n52_image_2644.png,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.6774193548387096,52,52
2549,10.201,4.0,50,29,52,snr10.201_cluster4_bg50_sn29_n52_image_2549.png,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9259259259259259,52,52
2854,9.933,1.0,107,77,27,snr9.933_cluster1_bg107_sn77_n27_image_2854.png,1.0,1.0,1.0,1.0,27,27
2690,9.347,1.0,216,140,67,snr9.347_cluster1_bg216_sn140_n67_image_2690.png,0.9850746268656716,0.9850746268656716,0.9850746268656716,0.9705882352941176,67,67
2262,6.469,10.0,154,107,49,snr6.469_cluster10_bg154_sn107_n49_image_2262.png,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.7818181818181819,49,49
3132,9.433,2.0,110,71,40,snr9.433_cluster2_bg110_sn71_n40_image_3132.png,0.95,0.95,0.9500000000000001,0.9047619047619048,40,40
2550,9.333,8.0,37,22,34,snr9.333_cluster8_bg37_sn22_n34_image_2550.png,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5454545454545454,34,34
2623,3.173,5.0,166,94,45,snr3.173_cluster5_bg166_sn94_n45_image_2623.png,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.6981132075471698,45,45
2221,11.725,8.0,145,105,61,snr11.725_cluster8_bg145_sn105_n61_image_2221.png,0.6557377049180327,0.6557377049180327,0.6557377049180327,0.4878048780487805,61,61
2649,8.917,7.0,66,40,71,snr8.917_cluster7_bg66_sn40_n71_image_2649.png,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.42,71,71
2722,12.241,7.0,44,33,41,snr12.241_cluster7_bg44_sn33_n41_image_2722.png,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.8222222222222222,41,41
2487,3.448,8.0,78,55,57,snr3.448_cluster8_bg78_sn55_n57_image_2487.png,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.4805194805194805,57,57
2486,10.029,5.0,187,126,41,snr10.029_cluster5_bg187_sn126_n41_image_2486.png,0.8048780487804879,0.8048780487804879,0.8048780487804877,0.673469387755102,41,41
3047,3.209,10.0,184,143,27,snr3.209_cluster10_bg184_sn143_n27_image_3047.png,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9285714285714286,27,27
2500,7.848,2.0,35,23,49,snr7.848_cluster2_bg35_sn23_n49_image_2500.png,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.96,49,49
2272,6.164,7.0,134,100,50,snr6.164_cluster7_bg134_sn100_n50_image_2272.png,0.6,0.6,0.6,0.42857142857142855,50,50
3006,7.521,10.0,177,104,38,snr7.521_cluster10_bg177_sn104_n38_image_3006.png,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5833333333333334,38,38
3065,2.641,8.0,77,46,64,snr2.641_cluster8_bg77_sn46_n64_image_3065.png,0.796875,0.796875,0.796875,0.6623376623376623,64,64
